game_date,Name,type,id,attributes.adjusted_odds,prop_line,odds_type,attributes.projection_type,prop_type,PP_ID,position,team_name,image_url,game_date_time
2024-05-10,Alex Bregman,projection,2430031,True,1.5,demon,Single Stat,Hits,67546,IF,HOU,https://static.prizepicks.com/images/players/mlb/Alex_Bregman_7229d580-9405-4d8b-b582-0980dbb2a46a.webp,2024-05-10 18:40:00-04:00
2024-05-10,Yusei Kikuchi,projection,2429889,True,4.5,goblin,Single Stat,Pitcher Strikeouts,67935,P,TOR,https://static.prizepicks.com/images/players/mlb/Yusei_Kikuchi_7160046b-1575-40ab-bd09-9d11bbac7957.webp,2024-05-10 19:07:00-04:00
2024-05-10,Andy Ibáñez,projection,2430033,True,1.5,demon,Single Stat,Hits,140678,IF,DET,https://static.prizepicks.com/images/players/mlb/Andy_Ibáñez_3d80e438-5595-45d3-a066-43eb43097915.webp,2024-05-10 18:40:00-04:00
2024-05-10,Yusei Kikuchi,projection,2429890,True,6.5,demon,Single Stat,Pitcher Strikeouts,67935,P,TOR,https://static.prizepicks.com/images/players/mlb/Yusei_Kikuchi_7160046b-1575-40ab-bd09-9d11bbac7957.webp,2024-05-10 19:07:00-04:00
2024-05-10,Charlie Morton,projection,2429891,True,4.5,goblin,Single Stat,Pitcher Strikeouts,67716,P,ATL,https://static.prizepicks.com/images/players/mlb/Charlie_Morton_ff772241-8fdd-488c-a81e-49b44ce600fc.webp,2024-05-10 19:10:00-04:00
2024-05-10,Jake Meyers,projection,2430035,True,1.5,demon,Single Stat,Hits,68896,OF,HOU,https://static.prizepicks.com/images/players/mlb/Jake_Meyers_42258713-4e3e-4fdb-9604-ee1560adb523.webp,2024-05-10 18:40:00-04:00
2024-05-10,Charlie Morton,projection,2429892,True,7.5,demon,Single Stat,Pitcher Strikeouts,67716,P,ATL,https://static.prizepicks.com/images/players/mlb/Charlie_Morton_ff772241-8fdd-488c-a81e-49b44ce600fc.webp,2024-05-10 19:10:00-04:00
2024-05-10,José Quintana,projection,2429893,True,2.5,goblin,Single Stat,Pitcher Strikeouts,125171,P,NYM,https://static.prizepicks.com/images/players/mlb/José_Quintana_b1e3b804-0022-40bc-8f53-8c82ee4eb1b9.webp,2024-05-10 19:10:00-04:00
2024-05-10,Javier Báez,projection,2430037,True,1.5,demon,Single Stat,Hits,67494,IF,DET,https://static.prizepicks.com/images/players/mlb/Javier_Báez_497c4595-bd0f-4a9e-b9cf-cb2eacb735bb.webp,2024-05-10 18:40:00-04:00
2024-05-10,José Quintana,projection,2429894,True,5.5,demon,Single Stat,Pitcher Strikeouts,125171,P,NYM,https://static.prizepicks.com/images/players/mlb/José_Quintana_b1e3b804-0022-40bc-8f53-8c82ee4eb1b9.webp,2024-05-10 19:10:00-04:00
2024-05-10,Patrick Corbin,projection,2429895,True,3.5,goblin,Single Stat,Pitcher Strikeouts,67785,P,WSH,https://static.prizepicks.com/images/players/mlb/Patrick_Corbin_0764772b-e8ab-42b3-9ee4-2b61af785e75.webp,2024-05-10 19:10:00-04:00
2024-05-10,Patrick Corbin,projection,2429896,True,5.5,demon,Single Stat,Pitcher Strikeouts,67785,P,WSH,https://static.prizepicks.com/images/players/mlb/Patrick_Corbin_0764772b-e8ab-42b3-9ee4-2b61af785e75.webp,2024-05-10 19:10:00-04:00
2024-05-10,Tanner Houck,projection,2429897,True,6.5,demon,Single Stat,Pitcher Strikeouts,125241,P,BOS,https://static.prizepicks.com/images/players/mlb/Tanner_Houck_1b0ad742-0bc5-49b0-abe0-005e8581b1d3.webp,2024-05-10 19:10:00-04:00
2024-05-10,Ranger Suárez,projection,2429898,True,4.5,goblin,Single Stat,Pitcher Strikeouts,69041,P,PHI,https://static.prizepicks.com/images/players/mlb/Ranger_Suárez_1fde5e4a-c91a-4035-a94c-bd6762496e65.webp,2024-05-10 19:10:00-04:00
2024-05-10,Jose Altuve,projection,2430041,True,1.5,demon,Single Stat,Hits,67545,IF,HOU,https://static.prizepicks.com/images/players/mlb/Jose_Altuve_1616381c-d6ac-40b1-8c3f-c70d51bda098.webp,2024-05-10 18:40:00-04:00
2024-05-10,Ranger Suárez,projection,2429899,True,6.5,demon,Single Stat,Pitcher Strikeouts,69041,P,PHI,https://static.prizepicks.com/images/players/mlb/Ranger_Suárez_1fde5e4a-c91a-4035-a94c-bd6762496e65.webp,2024-05-10 19:10:00-04:00
2024-05-10,Trevor Rogers,projection,2429900,True,3.5,goblin,Single Stat,Pitcher Strikeouts,68123,P,MIA,https://static.prizepicks.com/images/players/mlb/Trevor_Rogers_e910c734-7443-4f0d-9593-8c1cedfe90d0.webp,2024-05-10 19:10:00-04:00
2024-05-10,Trevor Rogers,projection,2429901,True,6.5,demon,Single Stat,Pitcher Strikeouts,68123,P,MIA,https://static.prizepicks.com/images/players/mlb/Trevor_Rogers_e910c734-7443-4f0d-9593-8c1cedfe90d0.webp,2024-05-10 19:10:00-04:00
2024-05-10,Alex Verdugo,projection,2430343,True,2.5,demon,Single Stat,Hits+Runs+RBIs,192798,OF,NYY,https://static.prizepicks.com/images/players/mlb/Alex_Verdugo_6f7a2f3c-0341-47be-a60a-f6c15d7a9a0b.webp,2024-05-10 18:50:00-04:00
2024-05-10,Carlos Carrasco,projection,2429902,True,5.5,demon,Single Stat,Pitcher Strikeouts,192908,P,CLE,https://static.prizepicks.com/images/players/mlb/Carlos_Carrasco_683ac24d-7777-478b-8417-d0eb3cb04e83.webp,2024-05-10 19:40:00-04:00
2024-05-10,Garrett Crochet,projection,2429903,True,4.5,goblin,Single Stat,Pitcher Strikeouts,191875,P,CWS,https://static.prizepicks.com/images/players/mlb/Garrett_Crochet_5db81f84-5739-45c7-a119-0fb3363e9139.webp,2024-05-10 19:40:00-04:00
2024-05-10,Garrett Crochet,projection,2429904,True,7.5,demon,Single Stat,Pitcher Strikeouts,191875,P,CWS,https://static.prizepicks.com/images/players/mlb/Garrett_Crochet_5db81f84-5739-45c7-a119-0fb3363e9139.webp,2024-05-10 19:40:00-04:00
2024-05-10,Matt Vierling,projection,2430047,True,1.5,demon,Single Stat,Hits,127198,IF,DET,https://static.prizepicks.com/images/players/mlb/Matt_Vierling_8b1d6dfc-3769-400d-8dd5-d2a61186b16e.webp,2024-05-10 18:40:00-04:00
2024-05-10,Lance Lynn,projection,2429905,True,3.5,goblin,Single Stat,Pitcher Strikeouts,190383,P,STL,https://static.prizepicks.com/images/players/mlb/Lance_Lynn_532d4a28-6fd6-4f5e-9054-69203c78de4b.webp,2024-05-10 20:10:00-04:00
2024-05-10,Giancarlo Stanton,projection,2430347,True,2.5,demon,Single Stat,Hits+Runs+RBIs,67622,DH,NYY,https://static.prizepicks.com/images/players/mlb/Giancarlo_Stanton_b54ace79-5c94-45d1-873a-7ae90e5c6726.webp,2024-05-10 18:50:00-04:00
2024-05-10,Lance Lynn,projection,2429906,True,6.5,demon,Single Stat,Pitcher Strikeouts,190383,P,STL,https://static.prizepicks.com/images/players/mlb/Lance_Lynn_532d4a28-6fd6-4f5e-9054-69203c78de4b.webp,2024-05-10 20:10:00-04:00
2024-05-10,Austin Gomber,projection,2429907,True,2.5,goblin,Single Stat,Pitcher Strikeouts,67667,P,COL,https://static.prizepicks.com/images/players/mlb/Austin_Gomber_f27bbbb3-40ab-4ade-b6ec-355b9499da40.webp,2024-05-10 20:40:00-04:00
2024-05-10,Yainer Diaz,projection,2430051,True,1.5,demon,Single Stat,Hits,86985,C,HOU,https://static.prizepicks.com/images/players/mlb/Yainer_Diaz_ca2dd733-f69d-481c-bffe-78219a34df21.webp,2024-05-10 18:40:00-04:00
2024-05-10,Austin Gomber,projection,2429908,True,4.5,demon,Single Stat,Pitcher Strikeouts,67667,P,COL,https://static.prizepicks.com/images/players/mlb/Austin_Gomber_f27bbbb3-40ab-4ade-b6ec-355b9499da40.webp,2024-05-10 20:40:00-04:00
2024-05-10,Jon Gray,projection,2429909,True,4.5,goblin,Single Stat,Pitcher Strikeouts,67722,P,TEX,https://static.prizepicks.com/images/players/mlb/Jon_Gray_106c933c-0203-4e5a-bd06-f8bc420b9b9f.webp,2024-05-10 20:40:00-04:00
2024-05-10,Jon Gray,projection,2429910,True,7.5,demon,Single Stat,Pitcher Strikeouts,67722,P,TEX,https://static.prizepicks.com/images/players/mlb/Jon_Gray_106c933c-0203-4e5a-bd06-f8bc420b9b9f.webp,2024-05-10 20:40:00-04:00
2024-05-10,Griffin Canning,projection,2429911,True,3.5,goblin,Single Stat,Pitcher Strikeouts,125900,P,LAA,https://static.prizepicks.com/images/players/mlb/Griffin_Canning_470b008b-639b-4f14-975b-1eb51d918358.webp,2024-05-10 21:38:00-04:00
2024-05-10,Jose Trevino,projection,2430353,True,1.5,demon,Single Stat,Hits+Runs+RBIs,67765,C,NYY,https://static.prizepicks.com/images/players/mlb/Jose_Trevino_8b480163-0104-4d61-bb51-326d22dc2a23.webp,2024-05-10 18:50:00-04:00
2024-05-10,Aaron Judge,projection,2430054,True,1.5,demon,Single Stat,Hits,67620,OF,NYY,https://static.prizepicks.com/images/players/mlb/Aaron_Judge_86f7390e-61bd-4556-8325-a6705c7f693b.webp,2024-05-10 18:50:00-04:00
2024-05-10,Griffin Canning,projection,2429912,True,5.5,demon,Single Stat,Pitcher Strikeouts,125900,P,LAA,https://static.prizepicks.com/images/players/mlb/Griffin_Canning_470b008b-639b-4f14-975b-1eb51d918358.webp,2024-05-10 21:38:00-04:00
2024-05-10,Alex Verdugo,projection,2430056,True,1.5,demon,Single Stat,Hits,192798,OF,NYY,https://static.prizepicks.com/images/players/mlb/Alex_Verdugo_6f7a2f3c-0341-47be-a60a-f6c15d7a9a0b.webp,2024-05-10 18:50:00-04:00
2024-05-10,Michael King,projection,2429913,True,3.5,goblin,Single Stat,Pitcher Strikeouts,188629,P,SD,https://static.prizepicks.com/images/players/mlb/Michael_King_8adff54a-cb4b-4692-b18c-e9aaa9a8e076.webp,2024-05-10 21:40:00-04:00
2024-05-10,Michael King,projection,2429914,True,6.5,demon,Single Stat,Pitcher Strikeouts,188629,P,SD,https://static.prizepicks.com/images/players/mlb/Michael_King_8adff54a-cb4b-4692-b18c-e9aaa9a8e076.webp,2024-05-10 21:40:00-04:00
2024-05-10,Yandy Díaz,projection,2430356,True,2.5,demon,Single Stat,Hits+Runs+RBIs,67504,IF,TB,https://static.prizepicks.com/images/players/mlb/Yandy_Díaz_c91b7458-14bf-4a62-b147-c47ad2f19396.webp,2024-05-10 18:50:00-04:00
2024-05-10,Adley Rutschman,projection,2430357,True,2.5,demon,Single Stat,Hits+Runs+RBIs,69589,C,BAL,https://static.prizepicks.com/images/players/mlb/Adley_Rutschman_e1aabb4c-3fa9-4053-b2a7-29a05607df88.webp,2024-05-10 19:05:00-04:00
2024-05-10,Tyler Glasnow,projection,2429915,True,4.5,goblin,Single Stat,Pitcher Strikeouts,188897,P,LAD,https://static.prizepicks.com/images/players/mlb/Tyler_Glasnow_81125861-72f8-461c-b7c2-46fc460a7115.webp,2024-05-10 21:40:00-04:00
2024-05-10,Anthony Volpe,projection,2430059,True,1.5,demon,Single Stat,Hits,127587,IF,NYY,https://static.prizepicks.com/images/players/mlb/Anthony_Volpe_50d52558-a392-4e6a-b734-4f8726659535.webp,2024-05-10 18:50:00-04:00
2024-05-10,Tyler Glasnow,projection,2429916,True,7.5,demon,Single Stat,Pitcher Strikeouts,188897,P,LAD,https://static.prizepicks.com/images/players/mlb/Tyler_Glasnow_81125861-72f8-461c-b7c2-46fc460a7115.webp,2024-05-10 21:40:00-04:00
2024-05-10,Paul Blackburn,projection,2429917,True,4.5,goblin,Single Stat,Pitcher Strikeouts,67593,P,OAK,https://static.prizepicks.com/images/players/mlb/Paul_Blackburn_c967b600-efdf-46ae-bb37-f4940fa29b2a.webp,2024-05-10 21:40:00-04:00
2024-05-10,Paul Blackburn,projection,2429918,True,6.5,demon,Single Stat,Pitcher Strikeouts,67593,P,OAK,https://static.prizepicks.com/images/players/mlb/Paul_Blackburn_c967b600-efdf-46ae-bb37-f4940fa29b2a.webp,2024-05-10 21:40:00-04:00
2024-05-10,Christian Walker,projection,2430361,True,2.5,demon,Single Stat,Hits+Runs+RBIs,192364,IF,AZ,https://static.prizepicks.com/images/players/mlb/First_Base_9a87c7e5-41f7-4658-833a-d81920b79390.webp,2024-05-10 19:05:00-04:00
2024-05-10,Andrew Abbott,projection,2429919,True,6.5,demon,Single Stat,Pitcher Strikeouts,142294,P,CIN,https://static.prizepicks.com/images/players/placeholder.png,2024-05-10 22:15:00-04:00
2024-05-10,Gleyber Torres,projection,2430062,True,1.5,demon,Single Stat,Hits,68585,IF,NYY,https://static.prizepicks.com/images/players/mlb/Gleyber_Torres_781d3396-df55-4b42-bea4-5c9cad9dcad0.webp,2024-05-10 18:50:00-04:00
2024-05-10,Harold Ramírez,projection,2430064,True,1.5,demon,Single Stat,Hits,67811,OF,TB,https://static.prizepicks.com/images/players/mlb/Harold_Ramírez_8528380c-334b-44eb-a0c9-b1b354110899.webp,2024-05-10 18:50:00-04:00
2024-05-10,Gabriel Moreno,projection,2430365,True,2.5,demon,Single Stat,Hits+Runs+RBIs,192458,C,AZ,https://static.prizepicks.com/images/players/mlb/Gabriel_Moreno_47bbd747-6edc-4d0e-a976-5228f5003fbd.webp,2024-05-10 19:05:00-04:00
2024-05-10,Framber Valdez,projection,2431131,True,17.5,goblin,Single Stat,Pitching Outs,67725,P,HOU,https://static.prizepicks.com/images/players/mlb/Framber_Valdez_00026bf9-dc12-4711-8443-45fbac448ea0.webp,2024-05-10 18:40:00-04:00
2024-05-10,Josh Lowe,projection,2430067,True,1.5,demon,Single Stat,Hits,67631,OF,TB,https://static.prizepicks.com/images/players/mlb/Josh_Lowe_e29b3d43-083a-46c8-8480-ef03dd9b2670.webp,2024-05-10 18:50:00-04:00
2024-05-10,Juan Soto,projection,2430069,True,1.5,demon,Single Stat,Hits,192614,OF,NYY,https://static.prizepicks.com/images/players/mlb/Juan_Soto_2aadd7c6-eaea-4975-934e-e504fe9903a2.webp,2024-05-10 18:50:00-04:00
2024-05-10,Yandy Díaz,projection,2430071,True,1.5,demon,Single Stat,Hits,67504,IF,TB,https://static.prizepicks.com/images/players/mlb/Yandy_Díaz_c91b7458-14bf-4a62-b147-c47ad2f19396.webp,2024-05-10 18:50:00-04:00
2024-05-10,Adley Rutschman,projection,2430073,True,1.5,demon,Single Stat,Hits,69589,C,BAL,https://static.prizepicks.com/images/players/mlb/Adley_Rutschman_e1aabb4c-3fa9-4053-b2a7-29a05607df88.webp,2024-05-10 19:05:00-04:00
2024-05-10,Bo Bichette,projection,2430375,True,2.5,demon,Single Stat,Hits+Runs+RBIs,67501,IF,TOR,https://static.prizepicks.com/images/players/mlb/Bo_Bichette_88344347-d02f-4bb0-ab54-81f26f13e5b1.webp,2024-05-10 19:07:00-04:00
2024-05-10,Christian Walker,projection,2430077,True,1.5,demon,Single Stat,Hits,192364,IF,AZ,https://static.prizepicks.com/images/players/mlb/First_Base_9a87c7e5-41f7-4658-833a-d81920b79390.webp,2024-05-10 19:05:00-04:00
2024-05-10,Gabriel Moreno,projection,2430081,True,1.5,demon,Single Stat,Hits,192458,C,AZ,https://static.prizepicks.com/images/players/mlb/Gabriel_Moreno_47bbd747-6edc-4d0e-a976-5228f5003fbd.webp,2024-05-10 19:05:00-04:00
2024-05-10,Gunnar Henderson,projection,2430083,True,1.5,demon,Single Stat,Hits,74215,IF,BAL,https://static.prizepicks.com/images/players/mlb/Gunnar_Henderson_770894ef-45bc-4a10-a18e-d35b4b1fa867.webp,2024-05-10 19:05:00-04:00
2024-05-10,Ryan Jeffers,projection,2430384,True,2.5,demon,Single Stat,Hits+Runs+RBIs,67961,C,MIN,https://static.prizepicks.com/images/players/mlb/Ryan_Jeffers_005c0339-91b9-4b00-a373-105e761382eb.webp,2024-05-10 19:07:00-04:00
2024-05-10,Jordan Westburg,projection,2430085,True,1.5,demon,Single Stat,Hits,144304,IF,BAL,https://static.prizepicks.com/images/players/mlb/Jordan_Westburg_c485275f-bbe2-42e5-9480-3c2c739c7805.webp,2024-05-10 19:05:00-04:00
2024-05-10,Vladimir Guerrero Jr.,projection,2430385,True,2.5,demon,Single Stat,Hits+Runs+RBIs,67499,IF,TOR,https://static.prizepicks.com/images/players/mlb/Vladimir_Guerrero_Jr_fa26a373-a427-4558-ba5e-6d6c0f0148c5.webp,2024-05-10 19:07:00-04:00
2024-05-10,Ketel Marte,projection,2430087,True,1.5,demon,Single Stat,Hits,192366,IF,AZ,https://static.prizepicks.com/images/players/mlb/Second_Base_04b68b54-6217-4436-b3e8-bed6d3bd4942.webp,2024-05-10 19:05:00-04:00
2024-05-10,Kevin Newman,projection,2430089,True,1.5,demon,Single Stat,Hits,194774,IF,AZ,https://static.prizepicks.com/images/players/mlb/Kevin_Newman_916739e3-f5ee-498c-a25a-2477c3bd6d14.webp,2024-05-10 19:05:00-04:00
2024-05-10,Austin Riley,projection,2430388,True,2.5,demon,Single Stat,Hits+Runs+RBIs,67558,IF,ATL,https://static.prizepicks.com/images/players/mlb/Austin_Riley_4ee9e14f-2436-4ca4-a9c2-6557d8d86769.webp,2024-05-10 19:10:00-04:00
2024-05-10,Lourdes Gurriel Jr.,projection,2430091,True,1.5,demon,Single Stat,Hits,192363,OF,AZ,https://static.prizepicks.com/images/players/mlb/Lourdes_Gurriel_Jr_20e7bd6e-fb56-4e86-ad2d-b50bc5477371.webp,2024-05-10 19:05:00-04:00
2024-05-10,Ryan Mountcastle,projection,2430095,True,1.5,demon,Single Stat,Hits,67726,IF,BAL,https://static.prizepicks.com/images/players/mlb/Ryan_Mountcastle_9fc34f7c-7d68-4d82-9460-0b12f3e728b5.webp,2024-05-10 19:05:00-04:00
2024-05-10,Marcell Ozuna,projection,2430395,True,2.5,demon,Single Stat,Hits+Runs+RBIs,67615,DH,ATL,https://static.prizepicks.com/images/players/mlb/Marcell_Ozuna_57f0a40f-e0f5-4e76-bd59-b8c4de7a680c.webp,2024-05-10 19:10:00-04:00
2024-05-10,Ryan O'Hearn,projection,2430097,True,1.5,demon,Single Stat,Hits,141425,IF,BAL,https://static.prizepicks.com/images/players/mlb/Ryan_O'Hearn_95f62738-6fd7-48a0-b8a8-46f17c0f939c.webp,2024-05-10 19:05:00-04:00
2024-05-10,Matt Olson,projection,2430396,True,2.5,demon,Single Stat,Hits+Runs+RBIs,67614,IF,ATL,https://static.prizepicks.com/images/players/mlb/Matt_Olson_82a3e6b8-71a8-40c7-b08c-caed8357bbd8.webp,2024-05-10 19:10:00-04:00
2024-05-10,Bo Bichette,projection,2430099,True,1.5,demon,Single Stat,Hits,67501,IF,TOR,https://static.prizepicks.com/images/players/mlb/Bo_Bichette_88344347-d02f-4bb0-ab54-81f26f13e5b1.webp,2024-05-10 19:07:00-04:00
2024-05-10,Carlos Correa,projection,2430101,True,1.5,demon,Single Stat,Hits,67511,IF,MIN,https://static.prizepicks.com/images/players/mlb/Carlos_Correa_3259a7ad-0490-4912-bd86-d06bf3ac91e0.webp,2024-05-10 19:07:00-04:00
2024-05-10,Ozzie Albies,projection,2430400,True,2.5,demon,Single Stat,Hits+Runs+RBIs,127250,IF,ATL,https://static.prizepicks.com/images/players/mlb/Ozzie_Albies_35c471e8-d43a-46c7-ac59-1cbee21222f6.webp,2024-05-10 19:10:00-04:00
2024-05-10,Carlos Santana,projection,2430103,True,1.5,demon,Single Stat,Hits,192376,IF,MIN,https://static.prizepicks.com/images/players/mlb/Carlos_Santana_86167542-e9cf-4d20-8022-7ed53dc09d0a.webp,2024-05-10 19:07:00-04:00
2024-05-10,Ronald Acuña Jr.,projection,2430402,True,2.5,demon,Single Stat,Hits+Runs+RBIs,67555,OF,ATL,https://static.prizepicks.com/images/players/mlb/Ronald_Acuña_Jr_860100f5-6b7a-40da-ace9-fc6805ed8744.webp,2024-05-10 19:10:00-04:00
2024-05-10,CJ Abrams,projection,2430404,True,2.5,demon,Single Stat,Hits+Runs+RBIs,70998,IF,WSH,https://static.prizepicks.com/images/players/mlb/CJ_Abrams_35ee7e68-0049-4c84-9691-07c49b44fbfa.webp,2024-05-10 19:10:00-04:00
2024-05-10,Christian Vázquez,projection,2430105,True,1.5,demon,Single Stat,Hits,127265,C,MIN,https://static.prizepicks.com/images/players/mlb/Christian_Vázquez_0d7a27a9-f41c-4fce-930e-113aa4cf4c52.webp,2024-05-10 19:07:00-04:00
2024-05-10,Garrett Cooper,projection,2430408,True,2.5,demon,Single Stat,Hits+Runs+RBIs,196106,IF,BOS,https://static.prizepicks.com/images/players/mlb/Garrett_Cooper_3517d944-edaf-44e0-bfac-34f4ef766aff.webp,2024-05-10 19:10:00-04:00
2024-05-10,Isiah Kiner-Falefa,projection,2430109,True,1.5,demon,Single Stat,Hits,192800,IF,TOR,https://static.prizepicks.com/images/players/mlb/Isiah_Kiner-Falefa_283f2c57-6441-4173-b5a0-728e46b8c894.webp,2024-05-10 19:07:00-04:00
2024-05-10,Jose Miranda,projection,2430111,True,1.5,demon,Single Stat,Hits,69820,IF,MIN,https://static.prizepicks.com/images/players/mlb/Jose_Miranda_1b360804-2bcc-4284-8a52-d88367793d43.webp,2024-05-10 19:07:00-04:00
2024-05-10,Justin Turner,projection,2430113,True,1.5,demon,Single Stat,Hits,191564,IF,TOR,https://static.prizepicks.com/images/players/mlb/Justin_Turner_893e5243-1278-476c-8801-280b9b14aea7.webp,2024-05-10 19:07:00-04:00
2024-05-10,Luis García,projection,2430413,True,2.5,demon,Single Stat,Hits+Runs+RBIs,127938,IF,WSH,https://static.prizepicks.com/images/players/mlb/Luis_García_d49868ce-d62b-449e-9025-e400fb9226a8.webp,2024-05-10 19:10:00-04:00
2024-05-10,Manuel Margot,projection,2430115,True,1.5,demon,Single Stat,Hits,194268,OF,MIN,https://static.prizepicks.com/images/players/mlb/Manuel_Margot_bffe5dfd-13f9-457c-a5f8-4ac8c2009ebd.webp,2024-05-10 19:07:00-04:00
2024-05-10,Ryan Jeffers,projection,2430117,True,1.5,demon,Single Stat,Hits,67961,C,MIN,https://static.prizepicks.com/images/players/mlb/Ryan_Jeffers_005c0339-91b9-4b00-a373-105e761382eb.webp,2024-05-10 19:07:00-04:00
2024-05-10,Bryan Reynolds,projection,2431146,True,2.5,demon,Single Stat,Total Bases,67525,OF,PIT,https://static.prizepicks.com/images/players/mlb/Bryan_Reynolds_bf611376-2b1d-4d5f-9805-57cbfb852063.webp,2024-05-10 18:40:00-04:00
2024-05-10,Trey Lipscomb,projection,2430417,True,1.5,demon,Single Stat,Hits+Runs+RBIs,193349,IF,WSH,https://static.prizepicks.com/images/players/placeholder.png,2024-05-10 19:10:00-04:00
2024-05-10,Vladimir Guerrero Jr.,projection,2430119,True,1.5,demon,Single Stat,Hits,67499,IF,TOR,https://static.prizepicks.com/images/players/mlb/Vladimir_Guerrero_Jr_fa26a373-a427-4558-ba5e-6d6c0f0148c5.webp,2024-05-10 19:07:00-04:00
2024-05-10,Willi Castro,projection,2430121,True,1.5,demon,Single Stat,Hits,139850,IF,MIN,https://static.prizepicks.com/images/players/mlb/Willi_Castro_3c273dc1-e828-48d3-bf04-1f26cbee97ac.webp,2024-05-10 19:07:00-04:00
2024-05-10,Austin Riley,projection,2430123,True,1.5,demon,Single Stat,Hits,67558,IF,ATL,https://static.prizepicks.com/images/players/mlb/Austin_Riley_4ee9e14f-2436-4ca4-a9c2-6557d8d86769.webp,2024-05-10 19:10:00-04:00
2024-05-10,Bryce Harper,projection,2430422,True,2.5,demon,Single Stat,Hits+Runs+RBIs,73988,IF,PHI,https://static.prizepicks.com/images/players/mlb/Bryce_Harper_f3caeac6-343a-4a01-b5a3-85c5485c57cb.webp,2024-05-10 19:10:00-04:00
2024-05-10,Jack Suwinski,projection,2431152,True,2.5,demon,Single Stat,Total Bases,67752,OF,PIT,https://static.prizepicks.com/images/players/mlb/Jack_Suwinski_1e792b33-fdae-48fd-a2c4-3b9c2e33f178.webp,2024-05-10 18:40:00-04:00
2024-05-10,Andrew Abbott,projection,2432676,True,16.5,goblin,Single Stat,Pitching Outs,142294,P,CIN,https://static.prizepicks.com/images/players/placeholder.png,2024-05-10 22:15:00-04:00
2024-05-10,Marcell Ozuna,projection,2430125,True,1.5,demon,Single Stat,Hits,67615,DH,ATL,https://static.prizepicks.com/images/players/mlb/Marcell_Ozuna_57f0a40f-e0f5-4e76-bd59-b8c4de7a680c.webp,2024-05-10 19:10:00-04:00
2024-05-10,Edmundo Sosa,projection,2430424,True,0.5,goblin,Single Stat,Hits+Runs+RBIs,74759,IF,PHI,https://static.prizepicks.com/images/players/mlb/Edmundo_Sosa_2c3dd982-03d9-42ed-9f7f-a40775a0ced8.webp,2024-05-10 19:10:00-04:00
2024-05-10,Joey Bart,projection,2431154,True,1.5,demon,Single Stat,Total Bases,193529,C,PIT,https://static.prizepicks.com/images/players/mlb/Joey_Bart_9ff4bd8c-c74e-40b3-87f4-359b8ddecc55.webp,2024-05-10 18:40:00-04:00
2024-05-10,Matt Olson,projection,2430127,True,1.5,demon,Single Stat,Hits,67614,IF,ATL,https://static.prizepicks.com/images/players/mlb/Matt_Olson_82a3e6b8-71a8-40c7-b08c-caed8357bbd8.webp,2024-05-10 19:10:00-04:00
2024-05-10,Ke'Bryan Hayes,projection,2431156,True,2.5,demon,Single Stat,Total Bases,67524,IF,PIT,https://static.prizepicks.com/images/players/mlb/Ke'Bryan_Hayes_ec6f52a3-f3e9-40f0-acfe-1dfba879d18a.webp,2024-05-10 18:40:00-04:00
2024-05-10,Michael Harris II,projection,2430129,True,1.5,demon,Single Stat,Hits,68832,OF,ATL,https://static.prizepicks.com/images/players/mlb/Michael_Harris_94b20984-18d1-49bf-aed9-eac78c0d1416.webp,2024-05-10 19:10:00-04:00
2024-05-10,Ozzie Albies,projection,2430131,True,1.5,demon,Single Stat,Hits,127250,IF,ATL,https://static.prizepicks.com/images/players/mlb/Ozzie_Albies_35c471e8-d43a-46c7-ac59-1cbee21222f6.webp,2024-05-10 19:10:00-04:00
2024-05-10,Miguel Amaya,projection,2431159,True,1.5,demon,Single Stat,Total Bases,127160,C,CHC,https://static.prizepicks.com/images/players/mlb/Miguel_Amaya_b8dbec1d-4f7b-46d0-942a-61df9d8341d0.webp,2024-05-10 18:40:00-04:00
2024-05-10,Ronald Acuña Jr.,projection,2430133,True,1.5,demon,Single Stat,Hits,67555,OF,ATL,https://static.prizepicks.com/images/players/mlb/Ronald_Acuña_Jr_860100f5-6b7a-40da-ace9-fc6805ed8744.webp,2024-05-10 19:10:00-04:00
2024-05-10,Starling Marte,projection,2430135,True,1.5,demon,Single Stat,Hits,67574,OF,NYM,https://static.prizepicks.com/images/players/mlb/Starling_Marte_1c58cf18-0d61-479d-9438-0a4057f552ef.webp,2024-05-10 19:10:00-04:00
2024-05-10,Nico Hoerner,projection,2431163,True,2.5,demon,Single Stat,Total Bases,69425,IF,CHC,https://static.prizepicks.com/images/players/mlb/Nico_Hoerner_6ea2efc3-345a-4e30-8b95-744a60a3e7a5.webp,2024-05-10 18:40:00-04:00
2024-05-10,Oneil Cruz,projection,2431165,True,2.5,demon,Single Stat,Total Bases,67526,IF,PIT,https://static.prizepicks.com/images/players/mlb/Oneil_Cruz_e8eebc7b-4379-4289-98d2-aa6171f5307b.webp,2024-05-10 18:40:00-04:00
2024-05-10,Pete Crow-Armstrong,projection,2431166,True,1.5,demon,Single Stat,Total Bases,195540,OF,CHC,https://static.prizepicks.com/images/players/placeholder.png,2024-05-10 18:40:00-04:00
2024-05-10,CJ Abrams,projection,2430138,True,1.5,demon,Single Stat,Hits,70998,IF,WSH,https://static.prizepicks.com/images/players/mlb/CJ_Abrams_35ee7e68-0049-4c84-9691-07c49b44fbfa.webp,2024-05-10 19:10:00-04:00
